country,admin1,admin2,admin3,filename
Ethiopia,Amhara,North Shewa,Eferatana Gidem,cycles-10.20833-39.87500.soil_weather.zip
Ethiopia,Oromia,Horo Guduru,Amuru,cycles-10.29167-36.95833.soil_weather.zip
Ethiopia,Amhara,Debub Gondar,Tach Gayint,cycles-11.70833-38.62500.soil_weather.zip
Ethiopia,Tigray,Mehakelegnaw,Adwa,cycles-14.20833-38.95833.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Gedeo,Dila Zuria,cycles-6.37500-38.37500.soil_weather.zip
Ethiopia,Oromia,Misraq Shewa,Dugda,cycles-8.04167-38.62500.soil_weather.zip
Ethiopia,Somali,Nogob,Lagahida,cycles-8.12500-41.95833.soil_weather.zip
Ethiopia,Oromia,Misraq Wellega,Wama Hagalo,cycles-8.79167-36.95833.soil_weather.zip
Ethiopia,Oromia,Horo Guduru,Jimma Genete,cycles-9.29167-37.12500.soil_weather.zip
Ethiopia,Amhara,Wag Himra,Abergele,cycles-12.87500-39.20833.soil_weather.zip
Ethiopia,Oromia,Misraq Harerge,Kombolcha,cycles-9.45833-42.12500.soil_weather.zip
Ethiopia,Somali,Shabelle,Mustahil,cycles-5.37500-44.54167.soil_weather.zip
Ethiopia,Oromia,Borena,Miyo,cycles-3.70833-38.70833.soil_weather.zip
Ethiopia,Tigray,Debubawi,Alaje,cycles-13.04167-39.37500.soil_weather.zip
Ethiopia,Oromia,Mirab Arsi,Dodola,cycles-6.95833-39.04167.soil_weather.zip
Ethiopia,Oromia,Kelem Wellega,Yama Logi Welel,cycles-8.79167-34.79167.soil_weather.zip
Ethiopia,Oromia,Misraq Wellega,Boneya Boshe,cycles-8.87500-37.12500.soil_weather.zip
Ethiopia,Oromia,Misraq Harerge,Goro Gutu,cycles-9.45833-41.29167.soil_weather.zip
Ethiopia,Oromia,Debub Mirab Shewa,Sodo Daci,cycles-8.45833-38.62500.soil_weather.zip
Ethiopia,Oromia,Guji,Bore,cycles-6.37500-38.62500.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Wolayita,Damot Pulasa,cycles-7.04167-37.87500.soil_weather.zip
Ethiopia,Amhara,Oromia,Artuma Fursi,cycles-10.37500-39.95833.soil_weather.zip
Ethiopia,Oromia,Jimma,Omo Nada,cycles-7.54167-37.37500.soil_weather.zip
Ethiopia,Somali,Doolo,Danot,cycles-7.62500-46.20833.soil_weather.zip
Ethiopia,Oromia,Misraq Harerge,Fedis,cycles-8.95833-42.20833.soil_weather.zip
Ethiopia,Afar,Afar Zone 3,Awash Fentale,cycles-9.12500-39.95833.soil_weather.zip
Ethiopia,Amhara,North Shewa,Assagirt,cycles-9.37500-39.62500.soil_weather.zip
Ethiopia,Afar,Afar Zone 1,Afambo,cycles-11.45833-41.54167.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Dawro,Esira,cycles-6.70833-36.79167.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Keffa,Cheta,cycles-6.79167-36.37500.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Hadiya,Mierab Badawacho,cycles-7.12500-37.87500.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Sheka,Yeki,cycles-7.20833-35.62500.soil_weather.zip
Ethiopia,Addis Abeba,Addis Abeba,Akaki - Kalit,cycles-8.88097-38.80385.soil_weather.zip
Ethiopia,Benshangul-Gumaz,Asosa,Assosa,cycles-9.87500-34.62500.soil_weather.zip
Ethiopia,Amhara,North Shewa,Menz Gera Midir,cycles-10.45833-39.79167.soil_weather.zip
Ethiopia,Tigray,Semien Mi'irabaw,Tahtay Adiyabo,cycles-14.29167-37.87500.soil_weather.zip
Ethiopia,Amhara,Misraq Gojjam,Shebel Bereta,cycles-10.29167-38.37500.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Keffa,Gimbo,cycles-7.37500-36.37500.soil_weather.zip
Ethiopia,Oromia,Misraq Wellega,Nunu Kumba,cycles-8.79167-36.62500.soil_weather.zip
Ethiopia,Oromia,Misraq Harerge,Bedeno,cycles-9.20833-41.70833.soil_weather.zip
Ethiopia,Oromia,Kelem Wellega,Gawo Kebe,cycles-9.29167-34.95833.soil_weather.zip
Ethiopia,Amhara,North Shewa,Angolelana Tera,cycles-9.54167-39.62500.soil_weather.zip
Ethiopia,Amhara,Mirab Gojjam,Debub Achefer,cycles-11.54167-37.04167.soil_weather.zip
Ethiopia,Tigray,Mehakelegnaw,Mereb Leke,cycles-14.29167-38.95833.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Gedeo,Yirgachefe,cycles-6.20833-38.29167.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Bench Maji,Debub Bench,cycles-6.79167-35.54167.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Hadiya,Gembora,cycles-7.54167-37.54167.soil_weather.zip
Ethiopia,Afar,Afar Zone 5,Dewe,cycles-10.70833-40.12500.soil_weather.zip
Ethiopia,Amhara,Debub Gondar,Farta,cycles-11.79167-37.87500.soil_weather.zip
Ethiopia,Benshangul-Gumaz,Metekel,Guba,cycles-11.87500-35.20833.soil_weather.zip
Ethiopia,Afar,Afar Zone 2,Erebti,cycles-12.95833-40.29167.soil_weather.zip
Ethiopia,Tigray,Misraqawi,Gulomekeda,cycles-14.37500-39.37500.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Wolayita,Kindo Koysha,cycles-6.95833-37.45833.soil_weather.zip
Ethiopia,Somali,Shabelle,East Imi,cycles-7.04167-42.54167.soil_weather.zip
Ethiopia,Oromia,Misraq Wellega,Jimma Arjo,cycles-8.70833-36.62500.soil_weather.zip
Ethiopia,Oromia,Kelem Wellega,Jimma Horo,cycles-8.95833-34.79167.soil_weather.zip
Ethiopia,Amhara,Debub Gondar,Libo Kemkem,cycles-12.20833-37.79167.soil_weather.zip
Ethiopia,Oromia,Guji,Saba Boru,cycles-5.45833-38.87500.soil_weather.zip
Ethiopia,Gambela Peoples,Agnuak,Abobo,cycles-7.87500-34.45833.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Gurage,Cheha,cycles-8.04167-37.95833.soil_weather.zip
Ethiopia,Oromia,Mirab Welega,Haru,cycles-8.95833-35.87500.soil_weather.zip
Ethiopia,Amhara,North Shewa,Basona Worena,cycles-9.62500-39.70833.soil_weather.zip
Ethiopia,Amhara,North Shewa,Siya Debirna Wayu,cycles-9.79167-39.04167.soil_weather.zip
Ethiopia,Tigray,Semien Mi'irabaw,Tahtay Koraro,cycles-14.12500-38.29167.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Bona Zuria,cycles-6.45833-38.70833.soil_weather.zip
Ethiopia,Oromia,Arsi,Limu Bilbilo,cycles-7.54167-39.12500.soil_weather.zip
Ethiopia,Oromia,Horo Guduru,Abe Dongoro,cycles-9.62500-36.95833.soil_weather.zip
Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa/Town,cycles-9.62500-41.87500.soil_weather.zip
Ethiopia,Oromia,Mirab Welega,Babo,cycles-9.29167-35.04167.soil_weather.zip
Ethiopia,Oromia,Mirab Welega,Mana Sibu,cycles-9.79167-34.87500.soil_weather.zip
Ethiopia,Oromia,Mirab Shewa,Ejere,cycles-8.87648-38.38096.soil_weather.zip
Ethiopia,Benshangul-Gumaz,Metekel,Bulen,cycles-10.12500-35.79167.soil_weather.zip
Ethiopia,Somali,Siti,Erer,cycles-10.20833-41.37500.soil_weather.zip
Ethiopia,Amhara,Debub Wollo,Legehida,cycles-10.79167-39.29167.soil_weather.zip
Ethiopia,Amhara,Mirab Gojjam,Dega Damot,cycles-10.87500-37.54167.soil_weather.zip
Ethiopia,Afar,Afar Zone 1,Kurri,cycles-12.54167-40.70833.soil_weather.zip
Ethiopia,Tigray,Semien Mi'irabaw,Laelay Adiyabo,cycles-14.20833-38.29167.soil_weather.zip
Ethiopia,Benshangul-Gumaz,Metekel,Mandura,cycles-11.04167-36.20833.soil_weather.zip
Ethiopia,Amhara,Semen Gondar,Wegera,cycles-12.87500-37.54167.soil_weather.zip
Ethiopia,Somali,Liben,Filtu,cycles-4.95833-41.37500.soil_weather.zip
Ethiopia,Somali,Afder,Goro Baqaqsa,cycles-6.04167-41.29167.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Keffa,Decha,cycles-6.62500-36.12500.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Bursa,cycles-6.62500-38.62500.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Hadiya,Misha,cycles-7.70833-37.79167.soil_weather.zip
Ethiopia,Oromia,Ilubabor,Borecha,cycles-8.20833-36.62500.soil_weather.zip
Ethiopia,Oromia,Mirab Shewa,Dendi,cycles-8.95833-38.20833.soil_weather.zip
Ethiopia,Amhara,Misraq Gojjam,Guzamn,cycles-10.29167-37.62500.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Debub Omo,Male,cycles-5.87500-36.79167.soil_weather.zip
Ethiopia,Oromia,Guji,Uraga,cycles-6.04167-38.37500.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Wonosho,cycles-6.79167-38.54167.soil_weather.zip
Ethiopia,Oromia,Bale,Goro,cycles-6.95833-40.37500.soil_weather.zip
Ethiopia,Somali,Nogob,Dihun,cycles-7.12500-42.62500.soil_weather.zip
Ethiopia,Oromia,Mirab Arsi,Adaba,cycles-7.37500-39.54167.soil_weather.zip
Ethiopia,Oromia,Jimma,Sekoru,cycles-7.95833-37.54167.soil_weather.zip
Ethiopia,Oromia,Jimma,Chora,cycles-8.29167-37.45833.soil_weather.zip
Ethiopia,Oromia,Debub Mirab Shewa,Alem Gena,cycles-8.87500-38.62500.soil_weather.zip
Ethiopia,Oromia,Mirab Shewa,Meta Robi,cycles-9.62500-38.29167.soil_weather.zip
Ethiopia,Amhara,Wag Himra,Dehana,cycles-12.37500-38.62500.soil_weather.zip
Ethiopia,"Southern Nations, Nationalities and Peoples",Debub Omo,Bena Tsemay,cycles-5.29167-36.54167.soil_weather.zip
Ethiopia,Amhara,Misraq Gojjam,Enemay,cycles-10.62500-38.12500.soil_weather.zip
Ethiopia,Amhara,Debub Wollo,Tenta,cycles-11.04167-39.12500.soil_weather.zip
Ethiopia,Afar,Afar Zone 3,Bure Mudaytu,cycles-10.04167-40.45833.soil_weather.zip
Ethiopia,Amhara,Semen Wello,Lasta,cycles-11.95833-39.12500.soil_weather.zip
